subject,date,delivered_to,class
English Well for you?,"Wed, 18 Sep 2002 07:49:52 +0200 (CEST)",zzzz@localhost.spamassassin.taint.org,spam
[ILUG] HELLO,"Wed, 18 Sep 2002 01:11:54",zzzz@localhost.spamassassin.taint.org,spam
[ILUG] AWARD NOTIFICATION,"Wed, 18 Sep 2002 01:36:31 +0100",zzzz@localhost.spamassassin.taint.org,spam
"Last time you spent $25 did u make $100,000,s? Well this time you will. wju","Thu, 19 Sep 2002 02:14:46 +1000",zzzz@localhost.spamassassin.taint.org,spam
Introducing Chase Platinum for Students with a 0% Introductory APR,"Wed, 18 Sep 2002 09:12:04 -0500",zzzz@localhost.spamassassin.taint.org,spam
"Friend,Instantly Copy ANY DVD or Playstation Game with this software......","Wed, 18 Sep 2002 11:43:02 PST",zzzz@localhost.spamassassin.taint.org,spam
Impaired Risk Case of the Month,"Wed, 18 Sep 2002 20:04:22 -0400",zzzz@localhost.spamassassin.taint.org,spam
A revolution in the PC world has arrived.          RSIRTR,"Wed, 18 Sep 2002 18:48:58 -1600",zzzz@localhost.spamassassin.taint.org,spam
fwd:  SYSTEMWORKS CLEARANCE SALE_ONLY $29.99,"Wed, 18 Sep 2002 15:59:21 -1600",zzzz@localhost.spamassassin.taint.org,spam
Toners and inkjet cartridges for less....          BSJMCOIK,"Tue, 17 Sep 2002 01:46:06 -1900",zzzz@localhost.spamassassin.taint.org,spam
Expand Your business with our Money!,"Wed, 18 Sep 0102 23:32:17 +0500",zzzz@localhost.spamassassin.taint.org,spam
ADV: Extended Auto Warranties Here hvgxs,"Wed, 18 Sep 2002 23:32:28 -0400",zzzz@localhost.spamassassin.taint.org,spam
Never pay eBay listing fees again!,"Thu, 19 Sep 2002 01:15:03 +1100",zzzz@localhost.spamassassin.taint.org,spam
PROTECT YOUR INFORMATION AND YOUR COMPUTER,"Thu, 19 Sep 2002 05:20:18 -0500",zzzz@localhost.spamassassin.taint.org,spam
found a secret link   ADV,19 Sep 2002 09:04:24 -0000,zzzz@localhost.spamassassin.taint.org,spam
Slim Factors - A totally new approach to weight loss,"Thu, 19 Sep 2002 10:15:08 -0400",zzzz@localhost.spamassassin.taint.org,spam
Hgh: safe and effective release of your own growth hormone!30543,"Thu, 19 Sep 2002 21:45:31 -0500",zzzz@localhost.spamassassin.taint.org,spam
[ILUG] Re: This is NO JOKE! Speed up your CPU for under $30!,"Thu, 19 Sep 2002 10:38:16 -1600",zzzz@localhost.spamassassin.taint.org,spam
"Fwd: Norton makes the BEST software available, now ONLY $29.99! 32053","Tue, 17 Sep 2002 02:27:40 -1600",zzzz@localhost.spamassassin.taint.org,spam
[ILUG-Social] Claim Your $25 Kmart Gift Card,"Thu, 19 Sep 2002 16:21:48 GMT",zzzz@localhost.spamassassin.taint.org,spam
Unleash your PC's Multimedia POWER at 70% off retail!,"Thu, 19 Sep 2002 16:28:25 -0400",zzzz@localhost.spamassassin.taint.org,spam
Definitely the answer many have been waiting for!!,"Thu, 19 Sep 2002 22:57:17 +0100",zzzz@localhost.spamassassin.taint.org,spam
Re:[1]Save over $70 on this exquisite software suite. FTS,"Thu, 19 Sep 2002 11:35:19 -1600",zzzz@localhost.spamassassin.taint.org,spam
Shipment Status,"Thu, 19 Sep 2002 17:00:05 -0500",zzzz@localhost.spamassassin.taint.org,spam
5% Guaranteed for Eight Years,"Thu, 19 Sep 2002 19:17:11 -0400",zzzz@localhost.spamassassin.taint.org,spam
"zzzz, do we have your money?",19 Sep 2002 12:28:54 -0000,zzzz@localhost.spamassassin.taint.org,spam
FORTUNE 500 WORK AT HOME REPS NEEDED!,"Fri, 20 Sep 2002 04:47:45 +0100",zzzz@localhost.spamassassin.taint.org,spam
Email marketing info,"Thu, 19 Sep 2002 20:40:45 -0700",zzzz@localhost.spamassassin.taint.org,spam
Collect Your Money! Time:1:30:33 AM,"Fri, 20 Sep 2002 01:30:33",zzzz@localhost.spamassassin.taint.org,spam
Funds Investment,"Fri, 20 Sep 2002 12:15:37 GMT+1",zzzz@localhost.spamassassin.taint.org,spam
Funds Investment,"Fri, 20 Sep 2002 12:28:59 GMT+1",zzzz@localhost.spamassassin.taint.org,spam
Lease Deal,"Thu, 19 Sep 2002 18:24:11 +0100",zzzz@localhost.spamassassin.taint.org,spam
[ILUG-Social] Lose 22.5lbs in 3 weeks!,"Fri, 20 Sep 2002 09:58:19 GMT",zzzz@localhost.spamassassin.taint.org,spam
FREE Health Insurance Quotes,"Fri, 20 Sep 2002 02:50:56 -0700",zzzz@localhost.spamassassin.taint.org,spam
.. kennst mich noch ? nehrb,"Wed, 20 Feb 2002 15:15:14 +0100",zzzz@localhost.spamassassin.taint.org,spam
"Adv: Mortgage Quotes Fast Online, No Cost","Fri, 20 Sep 2002 09:00:03 -0400 (EDT)",zzzz@localhost.spamassassin.taint.org,spam
Re: Ink Prices Got You Down?              11956,"Fri, 20 Sep 2002 06:03:11 -1600",zzzz@localhost.spamassassin.taint.org,spam
=?GB2312?B?NTDUqrvxtcPSu9LazuXHp83yRU1BSUy12Na3tcS7+rvh?=,"Thu, 20 Sep 2001 23:58:15 +0800",zzzz@localhost.spamassassin.taint.org,spam
You have been hand selected... Free Info!,"Fri, 20 Sep 2002 08:00:14 -0500",zzzz@localhost.spamassassin.taint.org,spam
One Sale - Three Commission Streams,"Fri, 20 Sep 2002 19:20:07 -0400",zzzz@localhost.spamassassin.taint.org,spam
[ILUG] Garden Ornaments | mvcmv,"Fri, 20 Sep 2002 19:22:51 -0600",zzzz@localhost.spamassassin.taint.org,spam
This one will make you money  9/20/02 11:34:52 PM,"Fri, 20 Sep 2002 23:34:52 -0500",zzzz@localhost.spamassassin.taint.org,spam
"Re: PROTECT YOUR COMPUTER,YOU NEED SYSTEMWORKS!    COXR","Fri, 20 Sep 2002 20:37:11 -1600",zzzz@localhost.spamassassin.taint.org,spam
private,"Sat, 21 Sep 02 05:01:06 Greenwich Standard Time",zzzz@localhost.spamassassin.taint.org,spam
Not too old to put out!                   26792,"Thu, 19 Sep 2002 02:29:10 -1600",zzzz@localhost.spamassassin.taint.org,spam
Re: What a night!,"Fri, 20 Sep 2002 20:39:50 +1200",zzzz@localhost.spamassassin.taint.org,spam
Re: girls,Sat Sep 21 08:18:08 2002,zzzz@localhost.spamassassin.taint.org,spam
[WM] greencard 2004 çekiliþini kaçýrmayýn,"Sat, 21 Sep 2002 15:28:32 +0300",zzzz@localhost.spamassassin.taint.org,spam
"zzzz, do we have your money?",21 Sep 2002 03:03:55 -0000,zzzz@localhost.spamassassin.taint.org,spam
If You Dont... Your Competition Will!              7377,"Fri, 20 Sep 2002 18:27:57 -0600",zzzz@localhost.spamassassin.taint.org,spam
[ILUG-Social] Low Price Tobacco,"Sat, 21 Sep 2002 18:53:47 +0200",zzzz@localhost.spamassassin.taint.org,spam
"[ILUG] $4,000/Month with your PC ! NO SPAM ! PLEASE READ !","Sun, 22 Sep 2002 01:54:09 +0530",zzzz@localhost.spamassassin.taint.org,spam
Remeber me?,"Sat, 21 Sep 2002 22:45:08 -0400 (EDT)",zzzz@localhost.spamassassin.taint.org,spam
YOUR ACCOUNT HAS BEEN CLOSED!,"Sat, 21 Sep 2002 21:57:46 -0700",zzzz@localhost.spamassassin.taint.org,spam
Welcome to OfferClub!,"Sat, 21 Sep 2002 23:40:27 -0400",zzzz@localhost.spamassassin.taint.org,spam
Work at Home - $5000 a month,"Sun, 22 Sep 2002 05:37:43 +0100",zzzz@localhost.spamassassin.taint.org,spam
Guaranteed Best Mortgage Rate,"Sat, 21 Sep 2002 22:59:44 -0700",zzzz@localhost.spamassassin.taint.org,spam
"Adv: Mortgage Quotes Fast Online, No Cost","Sun, 22 Sep 2002 05:40:10 -0400 (EDT)",zzzz@localhost.spamassassin.taint.org,spam
Have you planned for your family's future?         ZBM,"Sun, 22 Sep 2002 16:33:38 -0700",zzzz@localhost.spamassassin.taint.org,spam
Too Busy Earning A Living To Make Any Money,"Mon, 23 Sep 0102 02:41:39 -0900",zzzz@localhost.spamassassin.taint.org,spam
new extensions now only $14.95,"Sun, 22 Sep 0102 04:09:28 +1100",zzzz@localhost.spamassassin.taint.org,spam
First Time Generic V*agra under $3 per 50mg,22 Sep 02 15:51:31 -0000,zzzz@localhost.spamassassin.taint.org,spam
[ILUG] Earn 100.000$ in one year working at home,"Sun, 22 Sep 2002 22:02:32 +0200",zzzz@localhost.spamassassin.taint.org,spam
Earn 100.000$ in one year working at home,"Sun, 22 Sep 2002 22:32:08 +0200",zzzz@localhost.spamassassin.taint.org,spam
Guaranteed Best Mortgage Rate,"Sun, 22 Sep 2002 15:24:13 -0700",zzzz@localhost.spamassassin.taint.org,spam
[scoop] ....It is not my fault. .- vwiid,"Mon, 23 Sep 2002 00:33:42 +0200",zzzz@localhost.spamassassin.taint.org,spam
You can gain from lowest interest rates in 30 years,"Mon, 23 Sep 2002 00:59:34 -0400",zzzz@localhost.spamassassin.taint.org,spam
Your eBay account is about to expire!,"Mon, 23 Sep 2002 05:29:50 +0500",zzzz@localhost.spamassassin.taint.org,spam
HOME REPS WANTED-FORTUNE 500 COMP HIRING,"Mon, 23 Sep 2002 12:51:49 +0100",zzzz@localhost.spamassassin.taint.org,spam
Garden Ornaments | ppu,"Mon, 23 Sep 2002 09:26:16 -0600",zzzz@localhost.spamassassin.taint.org,spam
"Save $100's, maybe $1,000's with No Lender's Fees. Click here!","Mon, 23 Sep 2002 12:13:19 -0400",zzzz@localhost.spamassassin.taint.org,spam
ADV: Extended Auto Warranties Here iubrq,"Mon, 23 Sep 2002 09:55:53 -0400",zzzz@localhost.spamassassin.taint.org,spam
ANTICAIPTING TO HEARING FROM YOU SOON.,"Mon, 23 Sep 2002 12:28:45 -0500",zzzz@localhost.spamassassin.taint.org,spam
"*Do Your Butt, Hips And Thighs Embarrass You?*","Mon, 23 Sep 2002 12:00:04 -0500",zzzz@localhost.spamassassin.taint.org,spam
Mortgage Rates Are Down.                    ptjti,"Mon, 23 Sep 2002 22:28:43 -0400",zzzz@localhost.spamassassin.taint.org,spam
Dont waste your TIME!!! Why?,"Mon, 23 Sep 2002 21:16:49 +0200",zzzz@localhost.spamassassin.taint.org,spam
Are you ready for 10/5/2002?,"Mon, 23 Sep 2002 18:39:17 -0400",zzzz@localhost.spamassassin.taint.org,spam
Join & Get 4 DVDs for 49¢ ea. (+shipping & processing)! Details Inside...,"Mon, 23 Sep 2002 20:03:08 -0400",zzzz@localhost.spamassassin.taint.org,spam
Lenders WILL COMPETE for your mortgage             IVX,"Tue, 24 Sep 2002 07:13:20 -0700",zzzz@localhost.spamassassin.taint.org,spam
"$250,000... as low as $6.50 per month.             edahx","Tue, 24 Sep 2002 08:08:34 -0400",zzzz@localhost.spamassassin.taint.org,spam
NORTON SYSTEMWORKS 2002 CLEARANCE SALE! 6801wbRq4-940mJbj463-19,"Mon, 23 Sep 2002 21:32:14 +0800",zzzz@localhost.spamassassin.taint.org,spam
"Vacation Time,House need work,Behind in Bills? Refinance while rates are low","Tue, 24 Sep 2002 07:49:39 +0100",zzzz@localhost.spamassassin.taint.org,spam
[ILUG-Social] Need a Credit Card?,"Tue, 24 Sep 2002 10:41:21 GMT",zzzz@localhost.spamassassin.taint.org,spam
Boost Your Cell Signal ...10782,"Tue, 24 Sep 2002 06:09:40 -1900",zzzz@localhost.spamassassin.taint.org,spam
New Version 7: Uncover the TRUTH about ANYONE!,"Tue, 24 Sep 2002 06:25:33 -0700",zzzz@localhost.spamassassin.taint.org,spam
[ILUG] Create a PAYCHECK with your COMPUTER and Enjoy Cheap ISP & shopping Discount.,"Tue, 24 Sep 2002 01:31:44 +1200",zzzz@localhost.spamassassin.taint.org,spam
Tired of paying big bucks for cable,"Tue, 24 Sep 2002 10:16:22 -0400 (EDT)",zzzz@localhost.spamassassin.taint.org,spam
Congratulations on Your 6 New Signups,"Tue, 24 Sep 2002 10:39:13 +-0500",zzzz@localhost.spamassassin.taint.org,spam
Get a FREE Bottle of Wine & Tasting Kit,"Tue, 24 Sep 2002 09:46:03 -0500",zzzz@localhost.spamassassin.taint.org,spam
Get $100 Free - Beat the House at Royal Vegas!,"Tue, 24 Sep 2002 14:50:43 -0400",zzzz@localhost.spamassassin.taint.org,spam
**** American Millionaire Reveals His Secret Source of Wealth On The Internet!!!,"Tue, 24 Sep 2002 16:45:42 -0400",zzzz@localhost.spamassassin.taint.org,spam
Make $500 - $2500/Week on Ebay                     3352,"Wed, 25 Sep 2002 05:13:01 -0400",zzzz@localhost.spamassassin.taint.org,spam
[ILUG-Social] re: how to register one of the new domain extensions,"Wed, 25 Sep 2002 04:23:33 -0700",zzzz@localhost.spamassassin.taint.org,spam
FREE TRIAL - Last Stock pick UP 309%................................................. cqhcp,"Tue, 24 Sep 2002 17:39:44 -0500",zzzz@localhost.spamassassin.taint.org,spam
Financial Power You Can Depend On,"Tue, 24 Sep 2002 18:55:48 -0400",zzzz@localhost.spamassassin.taint.org,spam
FW: FOCUS ON VALUE,24 Sep 2002 19:11:10 -0400,zzzz@localhost.spamassassin.taint.org,spam
I was so scared... my very first DP,"Tue, 24 Sep 2002 19:55:11 -0400 (EDT)",zzzz@localhost.spamassassin.taint.org,spam
are you in the mood             XGHTMTGGC,"Tue, 24 Sep 2002 18:59:51 -1600",zzzz@localhost.spamassassin.taint.org,spam
FORTUNE 500 WORK AT HOME REPS NEEDED!,"Wed, 25 Sep 2002 03:08:34 +0100",zzzz@localhost.spamassassin.taint.org,spam
Holidays are coming?,"Wed, 25 Sep 2002 00:14:22 -0400 (EDT)",zzzz@localhost.spamassassin.taint.org,spam
[ILUG] Create a PAYCHECK with your COMPUTER and Enjoy Cheap ISP & shopping Discount.,"Wed, 25 Sep 2002 09:45:21 -0400",zzzz@localhost.spamassassin.taint.org,spam
Tell Me Where to Send Your Health Card,"Wed, 25 Sep 2002 01:00:04 -0500",zzzz@localhost.spamassassin.taint.org,spam
Account zzzz@spamassassin.taint.org,"Wed, 25 Sep 2002 00:48:28 -0700",zzzz@localhost.spamassassin.taint.org,spam
Act Now - Reach Hundreds of Prospects,"Tue, 24 Sep 2002 23:57:03 -0700",zzzz@localhost.spamassassin.taint.org,spam
ADV: Extended Auto Warranties Here vfafu,"Wed, 25 Sep 2002 02:43:44 -0400",zzzz@localhost.spamassassin.taint.org,spam
BUSINESS PARTNERSHIP(URGENT/CONFIDENTIAL),"Thu, 26 Sep 2002 04:22:43 +0200",zzzz@localhost.spamassassin.taint.org,spam
Partnership.,"Wed, 25 Sep 2002 16:46:33 -0700",zzzz@localhost.spamassassin.taint.org,spam
Printer Cartridges as low as $1.21 each!,"Wed, 25 Sep 2002 14:29:23 -0400",zzzz@localhost.spamassassin.taint.org,spam
We Build The Internet.  WebXperts.com  (Design / Programming / Consultation),"Wed, 25 Sep 2002 14:25:38 -0400",zzzz@localhost.spamassassin.taint.org,spam
ADV: Are you protected? Free Life Insurance quote oefik,"Wed, 25 Sep 2002 09:47:00 -0400",zzzz@localhost.spamassassin.taint.org,spam
Private Label Reseller Hosting  -  Expires 9/30/2002,"Wed, 25 Sep 2002 16:33:34 -0500",zzzz@localhost.spamassassin.taint.org,spam
The best possible mortgage,"Wed, 25 Sep 2002 13:21:26 -0700",zzzz@localhost.spamassassin.taint.org,spam
Adult: Free Access,"Wed, 25 Sep 2002 00:52:05 -0300",zzzz@localhost.spamassassin.taint.org,spam
Got plans tonight?,"Wed, 25 Sep 2002 17:48:33 -0400",zzzz@localhost.spamassassin.taint.org,spam
Congratulations! You Get a Free Handheld Organizer!,"Wed, 25 Sep 2002 17:23:03 -0500",zzzz@localhost.spamassassin.taint.org,spam
Commissions Too High to Publish,"Wed, 25 Sep 2002 19:01:08 -0400",zzzz@localhost.spamassassin.taint.org,spam
"The Government Grants You $25,000!","Wed, 25 Sep 2002 23:45:58 +0400",zzzz@localhost.spamassassin.taint.org,spam
Free Shipping on all orders at Blair.com,"Wed, 25 Sep 2002 23:55:18 -0400",zzzz@localhost.spamassassin.taint.org,spam
Attn: PROTECT YOURSELF AGAINST HARMFUL VIRUSES! SONLSNAIK,"Wed, 25 Sep 2002 23:46:33 -1600",zzzz@localhost.spamassassin.taint.org,spam
Never pay for the goodz again (8SimUgQ),"Thu, 26 Sep 2002 01:00:53 -0400",zzzz@localhost.spamassassin.taint.org,spam
[ILUG] WE NEED YOUR ASSISTANCE TO INVEST IN YOUR COUNTRY,"Fri, 13 Jul 2001 10:53:02 +0200",zzzz@localhost.spamassassin.taint.org,spam
=?GB2312?B?0rvN+KGwu92hsczsz8KjrNK71bnM7M/C1qotLS0tMjAwM8TqNNTCMcjVLS00?=,"Thu, 26 Sep 2002 12:08:30 +0100",zzzz@localhost.spamassassin.taint.org,spam
$14.95 per year domain names,"Thu, 26 Sep 2002 18:11:48 -0600",zzzz@localhost.spamassassin.taint.org,spam
MAKE MONEY GIVING AWAY FREE STUFF!,"Thu, 26 Sep 2002 11:00:05 -0500",zzzz@localhost.spamassassin.taint.org,spam
FWD:Direct marketing is working                16889,"Tue, 15 Oct 2002 13:07:24 -1900",zzzz@localhost.spamassassin.taint.org,spam
See your Company sales sky rocket.                 4611,"Tue, 15 Oct 2002 13:07:27 -1900",zzzz@localhost.spamassassin.taint.org,spam
Hit the Road with CNA,"Mon, 7 Oct 2002 19:04:35 -0400",zzzz@localhost.spamassassin.taint.org,spam
$10 a hour for watching e-mmercials! No joke!,07 Oct 2002 22:57:45 -0400,zzzz@localhost.spamassassin.taint.org,spam
Make a Fortune On eBay                         24772,"Mon, 07 Oct 2002 09:45:36 -0400",zzzz@localhost.spamassassin.taint.org,spam
Faeries,"Wed, 07 Oct 2020 23:01:36 -1900",zzzz@localhost.spamassassin.taint.org,spam
[ILUG-Social] prirodu requiremus social sample,"Tue, 03 Dec 2002 02:55:25 -0500",yyyy@localhost.spamassassin.taint.org,spam
Finally! Sexy DVDs for FREE. Christmas is Great! NMV,"Tue, 03 Dec 2002 03:10:52 -1700",yyyy@localhost.spamassassin.taint.org,spam
Today's Special: Amazing Penetrations No. 17 29264,"Mon, 02 Dec 2002 12:35:14 -1700",yyyy@localhost.spamassassin.taint.org,spam
GOV'T GUARANTEED HOME BUSINESS,"Tue, 03 Dec 2002 09:34:07 -0000",yyyy@localhost.spamassassin.taint.org,spam
[ILUG] MANUEL OKO,"Tue, 03 Dec 2002 15:20:18",yyyy@localhost.spamassassin.taint.org,spam
[ILUG] please kindly get back to me,"Tue, 3 Dec 2002 13:38:05 +0100",yyyy@localhost.spamassassin.taint.org,spam
hurry,"Tue, 03 Dec 2002 08:54:07 -1700",yyyy@localhost.spamassassin.taint.org,spam
Do you need a second MORTGAGE?                   22956,"Wed, 27 Nov 2002 18:40:15 -0400",yyyy@localhost.spamassassin.taint.org,spam
MIME-Version: 1.0,"Tue, 03 Dec 2002 08:14:54",yyyy@localhost.spamassassin.taint.org,spam
Earn Your Fortune on eBay!,"Tue, 03 Dec 2002 18:44:52 -0100",yyyy@localhost.spamassassin.taint.org,spam
HK Email marking !,"Tue, 3 Dec 2002 19:41:57 +0800",yyyy@localhost.spamassassin.taint.org,spam
